timestamp,experiment_id,input_voltage,ground_truth_power_kw,predicted_power_kw,residual,phase,alert_status
940.28,ex_22,3.0,1.1127696885001601,1.239681396484375,-0.1269117079842148,steady_state,normal
941.28,ex_22,3.0,1.1845969145276098,1.239681396484375,-0.055084481956765075,steady_state,normal
942.28,ex_22,3.0,1.10476752587017,1.239681396484375,-0.134913870614205,steady_state,normal
943.3,ex_22,3.0,1.19307762450004,1.239681396484375,-0.04660377198433485,steady_state,normal
944.3,ex_22,3.0,1.10560974233805,1.239681396484375,-0.13407165414632494,steady_state,normal
945.34,ex_22,3.0,1.19167243850019,1.239681396484375,-0.04800895798418492,steady_state,normal
946.38,ex_22,3.0,1.1003435733046698,1.239681396484375,-0.1393378231797051,steady_state,normal
947.4,ex_22,3.0,1.1909761164158599,1.239681396484375,-0.048705280068515044,steady_state,normal
948.42,ex_22,3.0,1.10136719687247,1.239681396484375,-0.13831419961190483,steady_state,normal
949.44,ex_22,3.0,1.19717244131239,1.239681396484375,-0.04250895517198483,steady_state,normal
950.44,ex_22,3.0,1.1038302850314998,1.239681396484375,-0.1358511114528751,steady_state,normal
951.48,ex_22,3.0,1.19816549140073,1.239681396484375,-0.04151590508364489,steady_state,normal
952.48,ex_22,3.0,1.12267303171295,1.239681396484375,-0.11700836477142484,steady_state,normal
953.48,ex_22,3.0,1.18778139218164,1.239681396484375,-0.05190000430273489,steady_state,normal
954.48,ex_22,3.0,1.1118436479476599,1.239681396484375,-0.12783774853671503,steady_state,normal
955.48,ex_22,3.0,1.1923610105437699,1.239681396484375,-0.04732038594060506,steady_state,normal
956.48,ex_22,3.0,1.1083719741775502,1.239681396484375,-0.13130942230682474,steady_state,normal
957.48,ex_22,3.0,1.19706801858895,1.239681396484375,-0.042613377895424964,steady_state,normal
958.48,ex_22,3.0,1.10789582998812,1.239681396484375,-0.13178556649625484,steady_state,normal
959.54,ex_22,3.0,1.1878368351842201,1.239681396484375,-0.0518445613001548,steady_state,normal
960.58,ex_22,3.0,1.1138408837829,1.239681396484375,-0.125840512701475,steady_state,normal
961.62,ex_22,3.0,1.20174681657158,1.239681396484375,-0.03793457991279503,steady_state,normal
962.64,ex_22,3.0,1.1098136317614502,1.239681396484375,-0.12986776472292472,steady_state,normal
963.66,ex_22,3.0,1.19967297732964,1.239681396484375,-0.040008419154734964,steady_state,normal
964.68,ex_22,3.0,1.10753823859933,1.239681396484375,-0.13214315788504494,steady_state,normal
965.72,ex_22,3.0,1.18287616932486,1.239681396484375,-0.05680522715951497,steady_state,normal
966.72,ex_22,3.0,1.1133970675124,1.239681396484375,-0.12628432897197484,steady_state,normal
967.72,ex_22,3.0,1.19201035055485,1.239681396484375,-0.04767104592952487,steady_state,normal
968.74,ex_22,3.0,1.12271960798287,1.239681396484375,-0.11696178850150485,steady_state,normal
969.74,ex_22,3.0,1.20746095135102,1.239681396484375,-0.03222044513335498,steady_state,normal
970.74,ex_22,3.0,1.11995942304399,1.239681396484375,-0.11972197344038493,steady_state,normal
971.84,ex_22,3.0,1.1979416820384599,1.239681396484375,-0.041739714445915066,steady_state,normal
972.9,ex_22,3.0,1.1106386599708702,1.239681396484375,-0.12904273651350473,steady_state,normal
974.0,ex_22,3.0,1.1881011475566399,1.239681396484375,-0.05158024892773505,steady_state,normal
975.04,ex_22,3.0,1.1132013244678,1.239681396484375,-0.12648007201657485,steady_state,normal
976.04,ex_22,3.0,1.1992695630027799,1.239681396484375,-0.04041183348159505,steady_state,normal
977.08,ex_22,3.0,1.10431051881512,1.239681396484375,-0.13537087766925482,steady_state,normal
978.1,ex_22,3.0,1.1932006067941499,1.239681396484375,-0.046480789690225066,steady_state,normal
979.14,ex_22,3.0,1.11778340663889,1.239681396484375,-0.12189798984548483,steady_state,normal
980.14,ex_22,3.0,1.1841622774023002,1.239681396484375,-0.05551911908207474,steady_state,normal
981.14,ex_22,3.0,1.10315508872908,1.239681396484375,-0.13652630775529495,steady_state,normal
982.14,ex_22,3.0,1.1814462634557301,1.239681396484375,-0.0582351330286448,steady_state,normal
983.14,ex_22,3.0,1.1006635374473699,1.239681396484375,-0.13901785903700503,steady_state,normal
984.14,ex_22,3.0,1.18698314892757,1.239681396484375,-0.05269824755680497,steady_state,normal
985.14,ex_22,3.0,1.10008892396025,1.239681396484375,-0.13959247252412488,steady_state,normal
986.16,ex_22,3.0,1.1832033117385798,1.239681396484375,-0.056478084745795076,steady_state,normal
987.18,ex_22,3.0,1.10103841392808,1.239681396484375,-0.13864298255629492,steady_state,normal
988.24,ex_22,3.0,1.17915031340224,1.239681396484375,-0.06053108308213484,steady_state,normal
989.26,ex_22,3.0,1.0941183294878298,1.239681396484375,-0.1455630669965451,steady_state,normal
990.26,ex_22,3.0,1.18416440891433,1.239681396484375,-0.05551698757004497,steady_state,normal
991.3,ex_22,3.0,1.09139112188394,1.239681396484375,-0.14829027460043487,steady_state,normal
992.34,ex_22,3.0,1.17829351756243,1.239681396484375,-0.06138787892194486,steady_state,normal
993.36,ex_22,3.0,1.09545965832611,1.239681396484375,-0.1442217381582649,steady_state,normal
994.36,ex_22,3.0,1.1879545911375,1.239681396484375,-0.051726805346874905,steady_state,normal
995.36,ex_22,3.0,1.10332651085464,1.239681396484375,-0.13635488562973497,steady_state,normal
996.36,ex_22,3.0,1.18308511293018,1.239681396484375,-0.05659628355419488,steady_state,normal
997.36,ex_22,3.0,1.09700965731522,1.239681396484375,-0.142671739169155,steady_state,normal
998.38,ex_22,3.0,1.18249092939661,1.239681396484375,-0.057190467087764985,steady_state,normal
999.4,ex_22,3.0,1.10378934112199,1.239681396484375,-0.13589205536238502,steady_state,normal
1000.42,ex_22,3.0,1.1918454199911301,1.239681396484375,-0.04783597649324478,steady_state,normal
1001.44,ex_22,3.0,1.09971195084961,1.239681396484375,-0.13996944563476488,steady_state,normal
1002.48,ex_22,3.0,1.19475983057945,1.239681396484375,-0.04492156590492491,steady_state,normal
1003.54,ex_22,3.0,1.1073345359120201,1.239681396484375,-0.13234686057235479,steady_state,normal
1004.6,ex_22,3.0,1.1828496572501102,1.239681396484375,-0.056831739234264766,steady_state,normal
1005.6,ex_22,3.0,1.10501647244836,1.239681396484375,-0.13466492403601493,steady_state,normal
1006.64,ex_22,3.0,1.18426832665256,1.239681396484375,-0.05541306983181493,steady_state,normal
1007.64,ex_22,3.0,1.10540687356801,1.239681396484375,-0.13427452291636488,steady_state,normal
1008.64,ex_22,3.0,1.18856104993161,1.239681396484375,-0.051120346552764984,steady_state,normal
1009.64,ex_22,3.0,1.1114700586378499,1.239681396484375,-0.12821133784652505,steady_state,normal
1010.64,ex_22,3.0,1.1849695027135798,1.239681396484375,-0.054711893770795106,steady_state,normal
1011.64,ex_22,3.0,1.10836263577454,1.239681396484375,-0.13131876070983495,steady_state,normal
1012.64,ex_22,3.0,1.18941141007589,1.239681396484375,-0.05026998640848501,steady_state,normal
1013.68,ex_22,3.0,1.11656292940276,1.239681396484375,-0.123118467081615,steady_state,normal
1014.74,ex_22,3.0,1.19221858920796,1.239681396484375,-0.04746280727641494,steady_state,normal
1015.74,ex_22,3.0,1.1024406147663002,1.239681396484375,-0.13724078171807474,steady_state,normal
1016.76,ex_22,3.0,1.19446222177723,1.239681396484375,-0.04521917470714487,steady_state,normal
1017.8,ex_22,3.0,1.1047535843057599,1.239681396484375,-0.13492781217861505,steady_state,normal
1018.84,ex_22,3.0,1.19697511690845,1.239681396484375,-0.04270627957592499,steady_state,normal
1019.9,ex_22,3.0,1.1090340509069698,1.239681396484375,-0.1306473455774051,steady_state,normal
1020.92,ex_22,3.0,1.18604763345598,1.239681396484375,-0.053633763028394954,steady_state,normal
1021.92,ex_22,3.0,1.1128826748627,1.239681396484375,-0.12679872162167483,steady_state,normal
1022.92,ex_22,3.0,1.18288712652564,1.239681396484375,-0.05679426995873493,steady_state,normal
1023.92,ex_22,3.0,1.10810443224234,1.239681396484375,-0.13157696424203502,steady_state,normal
1024.92,ex_22,3.0,1.1808469786956701,1.239681396484375,-0.058834417788704796,steady_state,normal
1025.92,ex_22,3.0,1.10322230907055,1.239681396484375,-0.13645908741382495,steady_state,normal
1026.92,ex_22,3.0,1.1933795671938998,1.239681396484375,-0.046301829290475105,steady_state,normal
1027.96,ex_22,3.0,1.1026201349139202,1.239681396484375,-0.13706126157045473,steady_state,normal
1028.98,ex_22,3.0,1.18293865982135,1.239681396484375,-0.05674273666302487,steady_state,normal
1030.02,ex_22,3.0,1.0945850383312599,1.239681396484375,-0.14509635815311506,steady_state,normal
1031.06,ex_22,3.0,1.1883419598396698,1.239681396484375,-0.05133943664470508,steady_state,normal
1032.06,ex_22,3.0,1.10734411798571,1.239681396484375,-0.13233727849866495,steady_state,normal
1033.1,ex_22,3.0,1.1837355968207801,1.239681396484375,-0.05594579966359481,steady_state,normal
1034.2,ex_22,3.0,1.10508732177081,1.239681396484375,-0.134594074713565,steady_state,normal
1035.24,ex_22,3.0,1.17704757895889,1.239681396484375,-0.06263381752548502,steady_state,normal
1036.24,ex_22,3.0,1.10896266789005,1.239681396484375,-0.13071872859432498,steady_state,normal
1037.24,ex_22,3.0,1.19290879787156,1.239681396484375,-0.04677259861281491,steady_state,normal
1038.24,ex_22,3.0,1.1202425515934,1.239681396484375,-0.1194388448909749,steady_state,normal
1039.24,ex_22,3.0,1.19037773075935,1.239681396484375,-0.04930366572502498,steady_state,normal
1040.24,ex_22,3.0,1.10710219741052,1.239681396484375,-0.13257919907385496,steady_state,normal
1041.24,ex_22,3.0,1.18898276212544,1.239681396484375,-0.050698634358934846,steady_state,normal
1042.28,ex_22,3.0,1.10527773942107,1.239681396484375,-0.13440365706330493,steady_state,normal
1043.3,ex_22,3.0,1.1956031750518,1.239681396484375,-0.044078221432575004,steady_state,normal
1044.34,ex_22,3.0,1.1110504933272,1.239681396484375,-0.12863090315717485,steady_state,normal
1045.34,ex_22,3.0,1.20086852735687,1.239681396484375,-0.03881286912750492,steady_state,normal
1046.36,ex_22,3.0,1.10986369648562,1.239681396484375,-0.1298176999987548,steady_state,normal
1047.4,ex_22,3.0,1.20223762323427,1.239681396484375,-0.03744377325010495,steady_state,normal
1048.4,ex_22,3.0,1.11999070582935,1.239681396484375,-0.11969069065502502,steady_state,normal
1049.44,ex_22,3.0,1.20340996111696,1.239681396484375,-0.03627143536741495,steady_state,normal
1050.44,ex_22,3.0,1.11268336499031,1.239681396484375,-0.12699803149406486,steady_state,normal
1051.44,ex_22,3.0,1.1968299498412,1.239681396484375,-0.04285144664317486,steady_state,normal
1052.44,ex_22,3.0,1.12372950612046,1.239681396484375,-0.11595189036391496,steady_state,normal
1053.46,ex_22,3.0,1.20316433950559,1.239681396484375,-0.036517056978784934,steady_state,normal
1054.46,ex_22,3.0,1.11420920027456,1.239681396484375,-0.12547219620981487,steady_state,normal
1055.46,ex_22,3.0,1.2081119394059898,1.239681396484375,-0.0315694570783851,steady_state,normal
1056.48,ex_22,3.0,1.13053344307993,1.239681396484375,-0.10914795340444483,steady_state,normal
1057.5,ex_22,3.0,1.2098175285456,1.239681396484375,-0.029863867938774824,steady_state,normal
1058.54,ex_22,3.0,1.1151677973532201,1.239681396484375,-0.12451359913115478,steady_state,normal
1059.56,ex_22,3.0,1.2116780180825002,1.239681396484375,-0.028003378401874723,steady_state,normal
1060.6,ex_22,3.0,1.11565485919077,1.239681396484375,-0.12402653729360491,steady_state,normal
1061.64,ex_22,3.0,1.21248908255805,1.239681396484375,-0.027192313926324818,steady_state,normal
1062.68,ex_22,3.0,1.11590036509378,1.239681396484375,-0.12378103139059493,steady_state,normal
1063.7,ex_22,3.0,1.20096030881677,1.239681396484375,-0.03872108766760496,steady_state,normal
1064.7,ex_22,3.0,1.1164228733216401,1.239681396484375,-0.12325852316273478,steady_state,normal
1065.7,ex_22,3.0,1.19998833917402,1.239681396484375,-0.039693057310354884,steady_state,normal
1066.7,ex_22,3.0,1.12448229865197,1.239681396484375,-0.1151990978324049,steady_state,normal
1067.7,ex_22,3.0,1.20775717444115,1.239681396484375,-0.03192422204322498,steady_state,normal
1068.7,ex_22,3.0,1.11290178183341,1.239681396484375,-0.126779614650965,steady_state,normal
1069.76,ex_22,3.0,1.2052592427289202,1.239681396484375,-0.034422153755454765,steady_state,normal
1070.84,ex_22,3.0,1.11056021236439,1.239681396484375,-0.12912118411998486,steady_state,normal
1071.9,ex_22,3.0,1.19808780785713,1.239681396484375,-0.04159358862724494,steady_state,normal
1072.92,ex_22,3.0,1.10983204486923,1.239681396484375,-0.12984935161514488,steady_state,normal
1073.92,ex_22,3.0,1.19594341801272,1.239681396484375,-0.04373797847165495,steady_state,normal
1074.92,ex_22,3.0,1.1020033021353,1.239681396484375,-0.13767809434907496,steady_state,normal
1075.96,ex_22,3.0,1.19811296437044,1.239681396484375,-0.041568432113934906,steady_state,normal
1076.98,ex_22,3.0,1.11370230710086,1.239681396484375,-0.12597908938351488,steady_state,normal
1077.98,ex_22,3.0,1.19137961123182,1.239681396484375,-0.04830178525255491,steady_state,normal
1078.98,ex_22,3.0,1.11414240064845,1.239681396484375,-0.12553899583592498,steady_state,normal
1079.98,ex_22,3.0,1.1970123648161801,1.239681396484375,-0.0426690316681948,steady_state,normal
1080.98,ex_22,3.0,1.1123616327313501,1.239681396484375,-0.12731976375302478,steady_state,normal
1081.98,ex_22,3.0,1.19568824185717,1.239681396484375,-0.04399315462720499,steady_state,normal
1082.98,ex_22,3.0,1.10649176077777,1.239681396484375,-0.13318963570660491,steady_state,normal
1083.98,ex_22,3.0,1.19787549008469,1.239681396484375,-0.041805906399684956,steady_state,normal
1084.98,ex_22,3.0,1.10003587019372,1.239681396484375,-0.13964552629065485,steady_state,normal
1086.04,ex_22,3.0,1.18930179925267,1.239681396484375,-0.05037959723170493,steady_state,normal
1087.06,ex_22,3.0,1.0982745332913901,1.239681396484375,-0.1414068631929848,steady_state,normal
1088.1,ex_22,3.0,1.19280390296768,1.239681396484375,-0.0468774935166949,steady_state,normal
1089.18,ex_22,3.0,1.10025533808976,1.239681396484375,-0.13942605839461497,steady_state,normal
1090.2,ex_22,3.0,1.19638301263834,1.239681396484375,-0.043298383846035016,steady_state,normal
1091.22,ex_22,3.0,1.11312961791257,1.239681396484375,-0.12655177857180488,steady_state,normal
1092.26,ex_22,3.0,1.19516121058328,1.239681396484375,-0.044520185901094855,steady_state,normal
1093.28,ex_22,3.0,1.10776221318195,1.239681396484375,-0.1319191833024249,steady_state,normal
1094.28,ex_22,3.0,1.1885877200431,1.239681396484375,-0.05109367644127483,steady_state,normal
1095.28,ex_22,3.0,1.10912387510219,1.239681396484375,-0.13055752138218502,steady_state,normal
1096.28,ex_22,3.0,1.1916890209395798,1.239681396484375,-0.047992375544795074,steady_state,normal
1097.28,ex_22,3.0,1.10900749058611,1.239681396484375,-0.13067390589826489,steady_state,normal
1098.3,ex_22,3.0,1.1827499978415401,1.239681396484375,-0.05693139864283481,steady_state,normal
1099.32,ex_22,3.0,1.10310357100764,1.239681396484375,-0.13657782547673492,steady_state,normal
1100.36,ex_22,3.0,1.19208138097765,1.239681396484375,-0.04760001550672488,steady_state,normal
1101.36,ex_22,3.0,1.10315500943787,1.239681396484375,-0.136526387046505,steady_state,normal
1102.42,ex_22,3.0,1.19673559711082,1.239681396484375,-0.042945799373554916,steady_state,normal
1103.48,ex_22,3.0,1.10820573206311,1.239681396484375,-0.1314756644212649,steady_state,normal
1104.48,ex_22,3.0,1.19824228041689,1.239681396484375,-0.04143911606748496,steady_state,normal
1105.48,ex_22,3.0,1.1157651336635699,1.239681396484375,-0.12391626282080503,steady_state,normal
1106.48,ex_22,3.0,1.2010561682024399,1.239681396484375,-0.03862522828193504,steady_state,normal
1107.5,ex_22,3.0,1.11993718805147,1.239681396484375,-0.11974420843290501,steady_state,normal
1108.5,ex_22,3.0,1.19899538392938,1.239681396484375,-0.04068601255499482,steady_state,normal
1109.5,ex_22,3.0,1.1066139614533799,1.239681396484375,-0.13306743503099505,steady_state,normal
1110.5,ex_22,3.0,1.1974825270415599,1.239681396484375,-0.042198869442815035,steady_state,normal
1111.5,ex_22,3.0,1.11535870152956,1.239681396484375,-0.12432269495481485,steady_state,normal
1112.52,ex_22,3.0,1.2018926295339099,1.239681396484375,-0.03778876695046507,steady_state,normal
1113.62,ex_22,3.0,1.09839776350376,1.239681396484375,-0.14128363298061486,steady_state,normal
1114.64,ex_22,3.0,1.18658098924621,1.239681396484375,-0.05310040723816489,steady_state,normal
1115.68,ex_22,3.0,1.09155545987928,1.239681396484375,-0.14812593660509488,steady_state,normal
1116.74,ex_22,3.0,1.1889365212262302,1.239681396484375,-0.05074487525814475,steady_state,normal
1117.8,ex_22,3.0,1.09386414016268,1.239681396484375,-0.14581725632169484,steady_state,normal
1118.86,ex_22,3.0,1.1957595166987,1.239681396484375,-0.043921879785674856,steady_state,normal
1119.9,ex_22,3.0,1.11840511360468,1.239681396484375,-0.12127628287969494,steady_state,normal
1120.92,ex_22,3.0,1.19884384791963,1.239681396484375,-0.040837548564744974,steady_state,normal
1121.92,ex_22,3.0,1.1141424222301,1.239681396484375,-0.12553897425427496,steady_state,normal
1122.92,ex_22,3.0,1.18997568307264,1.239681396484375,-0.04970571341173491,steady_state,normal
1123.92,ex_22,3.0,1.11572685196154,1.239681396484375,-0.12395454452283494,steady_state,normal
1124.92,ex_22,3.0,1.2062756583571699,1.239681396484375,-0.03340573812720504,steady_state,normal
1125.92,ex_22,3.0,1.12982717671203,1.239681396484375,-0.10985421977234489,steady_state,normal
1126.94,ex_22,3.0,1.2044602258922301,1.239681396484375,-0.0352211705921448,steady_state,normal
1127.98,ex_22,3.0,1.1104757488647599,1.239681396484375,-0.12920564761961506,steady_state,normal
1129.02,ex_22,3.0,1.19967745603234,1.239681396484375,-0.040003940452034925,steady_state,normal
1130.06,ex_22,3.0,1.1233440168391602,1.239681396484375,-0.11633737964521473,steady_state,normal
1131.12,ex_22,3.0,1.21065174710383,1.239681396484375,-0.029029649380544864,steady_state,normal
1132.16,ex_22,3.0,1.11309916313389,1.239681396484375,-0.1265822333504849,steady_state,normal
1133.22,ex_22,3.0,1.2038215454603,1.239681396484375,-0.03585985102407485,steady_state,normal
1134.28,ex_22,3.0,1.12438045411414,1.239681396484375,-0.11530094237023492,steady_state,normal
1135.32,ex_22,3.0,1.21023522904515,1.239681396484375,-0.029446167439225013,steady_state,normal
1136.32,ex_22,3.0,1.11906525553202,1.239681396484375,-0.12061614095235496,steady_state,normal
1137.32,ex_22,3.0,1.20750980087283,1.239681396484375,-0.03217159561154492,steady_state,normal
1138.32,ex_22,3.0,1.1324098082293699,1.239681396484375,-0.10727158825500505,steady_state,normal
1139.32,ex_22,3.0,1.2073837103825198,1.239681396484375,-0.03229768610185513,steady_state,normal
1140.32,ex_22,3.0,1.13035157198399,1.239681396484375,-0.10932982450038486,steady_state,normal
1141.32,ex_22,3.0,1.20472423093447,1.239681396484375,-0.03495716554990502,steady_state,normal
1142.36,ex_22,3.0,1.1172231748054702,1.239681396484375,-0.12245822167890474,steady_state,normal
1143.42,ex_22,3.0,1.20642189229175,1.239681396484375,-0.03325950419262491,steady_state,normal
1144.5,ex_22,3.0,1.13215751902654,1.239681396484375,-0.10752387745783487,steady_state,normal
1145.58,ex_22,3.0,1.20790297685577,1.239681396484375,-0.03177841962860484,steady_state,normal
1146.6,ex_22,3.0,1.1178698557279199,1.239681396484375,-0.12181154075645506,steady_state,normal
1147.64,ex_22,3.0,1.20910530910458,1.239681396484375,-0.030576087379794892,steady_state,normal
1148.64,ex_22,3.0,1.11556793424709,1.239681396484375,-0.12411346223728481,steady_state,normal
1149.64,ex_22,3.0,1.2078455441909801,1.239681396484375,-0.031835852293394806,steady_state,normal
1150.66,ex_22,3.0,1.11430163487138,1.239681396484375,-0.12537976161299502,steady_state,normal
1151.66,ex_22,3.0,1.19369477140651,1.239681396484375,-0.045986625077864884,steady_state,normal
1152.66,ex_22,3.0,1.1145468451665,1.239681396484375,-0.125134551317875,steady_state,normal
1153.66,ex_22,3.0,1.1973806486829501,1.239681396484375,-0.04230074780142479,steady_state,normal
1154.66,ex_22,3.0,1.11573954547637,1.239681396484375,-0.12394185100800481,steady_state,normal
1155.68,ex_22,3.0,1.1826103596001898,1.239681396484375,-0.05707103688418513,steady_state,normal
1156.72,ex_22,3.0,1.10692475497798,1.239681396484375,-0.132756641506395,steady_state,normal
1157.76,ex_22,3.0,1.18958653942329,1.239681396484375,-0.05009485706108485,steady_state,normal
1158.78,ex_22,3.0,1.1045881450542099,1.239681396484375,-0.13509325143016504,steady_state,normal
1159.84,ex_22,3.0,1.186329103583,1.239681396484375,-0.053352292901375,steady_state,normal
1160.86,ex_22,3.0,1.1021968967365001,1.239681396484375,-0.1374844997478748,steady_state,normal
1161.86,ex_22,3.0,1.1864839343986,1.239681396484375,-0.053197462085774916,steady_state,normal
1162.94,ex_22,3.0,1.10260408335712,1.239681396484375,-0.1370773131272549,steady_state,normal
1163.98,ex_22,3.0,1.18059899461086,1.239681396484375,-0.05908240187351499,steady_state,normal
1165.0,ex_22,3.0,1.0969585077197,1.239681396484375,-0.14272288876467498,steady_state,normal
1166.0,ex_22,3.0,1.17899021141332,1.239681396484375,-0.060691185071054976,steady_state,normal
1167.0,ex_22,3.0,1.10365689942839,1.239681396484375,-0.13602449705598496,steady_state,normal
1168.0,ex_22,3.0,1.1797312717729802,1.239681396484375,-0.059950124711394714,steady_state,normal
1169.0,ex_22,3.0,1.09557903866124,1.239681396484375,-0.14410235782313485,steady_state,normal
1170.0,ex_22,3.0,1.18170881515936,1.239681396484375,-0.05797258132501493,steady_state,normal
1171.02,ex_22,3.0,1.1049754907994,1.239681396484375,-0.13470590568497487,steady_state,normal
1172.06,ex_22,3.0,1.18314127264217,1.239681396484375,-0.05654012384220497,steady_state,normal
1173.12,ex_22,3.0,1.11212703042684,1.239681396484375,-0.1275543660575349,steady_state,normal
1174.18,ex_22,3.0,1.19983179278332,1.239681396484375,-0.03984960370105495,steady_state,normal
1175.22,ex_22,3.0,1.10413940884693,1.239681396484375,-0.13554198763744485,steady_state,normal
1176.26,ex_22,3.0,1.19503512735587,1.239681396484375,-0.044646269128505,steady_state,normal
1177.3,ex_22,3.0,1.10898842971604,1.239681396484375,-0.13069296676833497,steady_state,normal
1178.32,ex_22,3.0,1.2041827412824,1.239681396484375,-0.03549865520197493,steady_state,normal
1179.32,ex_22,3.0,1.12255192972099,1.239681396484375,-0.11712946676338487,steady_state,normal
1180.32,ex_22,3.0,1.20037223871723,1.239681396484375,-0.03930915776714494,steady_state,normal
1181.32,ex_22,3.0,1.12228172202215,1.239681396484375,-0.11739967446222499,steady_state,normal
1182.32,ex_22,3.0,1.20446229619151,1.239681396484375,-0.03521910029286501,steady_state,normal
1183.36,ex_22,3.0,1.1216444257505,1.239681396484375,-0.11803697073387487,steady_state,normal
1184.38,ex_22,3.0,1.19868051614975,1.239681396484375,-0.0410008803346249,steady_state,normal
1185.4,ex_22,3.0,1.11690190400614,1.239681396484375,-0.12277949247823483,steady_state,normal
1186.46,ex_22,3.0,1.19684901572079,1.239681396484375,-0.042832380763584865,steady_state,normal
1187.5,ex_22,3.0,1.11739319174639,1.239681396484375,-0.12228820473798496,steady_state,normal
1188.58,ex_22,3.0,1.206846979834,1.239681396484375,-0.0328344166503749,steady_state,normal
1189.64,ex_22,3.0,1.11175168759393,1.239681396484375,-0.12792970889044497,steady_state,normal
1190.66,ex_22,3.0,1.20350164644507,1.239681396484375,-0.03617975003930485,steady_state,normal
1191.74,ex_22,3.0,1.11342319673163,1.239681396484375,-0.126258199752745,steady_state,normal
1192.74,ex_22,3.0,1.1905937395683799,1.239681396484375,-0.04908765691599504,steady_state,normal
1193.74,ex_22,3.0,1.11283928108039,1.239681396484375,-0.12684211540398493,steady_state,normal
1194.74,ex_22,3.0,1.19073784875255,1.239681396484375,-0.048943547731824966,steady_state,normal
1195.74,ex_22,3.0,1.11602172032075,1.239681396484375,-0.12365967616362483,steady_state,normal
1196.74,ex_22,3.0,1.20148775342457,1.239681396484375,-0.03819364305980488,steady_state,normal
1197.74,ex_22,3.0,1.11611816137049,1.239681396484375,-0.1235632351138849,steady_state,normal
1198.8,ex_22,3.0,1.19092649567022,1.239681396484375,-0.04875490081415501,steady_state,normal
1199.86,ex_22,3.0,1.11033777429696,1.239681396484375,-0.1293436221874149,steady_state,normal
1200.88,ex_22,3.0,1.1902898749297102,1.239681396484375,-0.04939152155466475,steady_state,normal
1201.94,ex_22,3.0,1.0965582590889702,1.239681396484375,-0.14312313739540472,steady_state,normal
1202.96,ex_22,3.0,1.1888040780620799,1.239681396484375,-0.05087731842229504,steady_state,normal
1204.04,ex_22,3.0,1.1102851820682098,1.239681396484375,-0.1293962144161651,steady_state,normal
1205.06,ex_22,3.0,1.18449452215904,1.239681396484375,-0.05518687432533498,steady_state,normal
