timestamp,experiment_id,input_voltage,ground_truth_power_kw,predicted_power_kw,residual,phase,alert_status
904.56,ex_22,3.0,1.17474215010437,1.2164704943454612,-0.041728344241091175,steady_state,normal
905.6,ex_22,3.0,1.0866829242043199,1.2164704943454612,-0.12978757014114128,steady_state,normal
906.64,ex_22,3.0,1.17778425014588,1.2164704943454612,-0.03868624419958122,steady_state,normal
907.7,ex_22,3.0,1.08835104407461,1.2164704943454612,-0.12811945027085114,steady_state,normal
908.76,ex_22,3.0,1.18601416816642,1.2164704943454612,-0.03045632617904115,steady_state,normal
909.78,ex_22,3.0,1.1049600508372601,1.2164704943454612,-0.11151044350820105,steady_state,normal
910.78,ex_22,3.0,1.17309025284728,1.2164704943454612,-0.043380241498181205,steady_state,normal
911.78,ex_22,3.0,1.10357126658424,1.2164704943454612,-0.11289922776122108,steady_state,normal
912.78,ex_22,3.0,1.19073311609549,1.2164704943454612,-0.025737378249971243,steady_state,normal
913.78,ex_22,3.0,1.1085876763767601,1.2164704943454612,-0.10788281796870103,steady_state,normal
914.78,ex_22,3.0,1.1788838702612,1.2164704943454612,-0.03758662408426128,steady_state,normal
915.82,ex_22,3.0,1.09381772517318,1.2164704943454612,-0.12265276917228118,steady_state,normal
916.86,ex_22,3.0,1.17776365752807,1.2164704943454612,-0.038706836817391066,steady_state,normal
917.88,ex_22,3.0,1.10189623825217,1.2164704943454612,-0.1145742560932912,steady_state,normal
918.92,ex_22,3.0,1.19075367814609,1.2164704943454612,-0.025716816199371273,steady_state,normal
919.92,ex_22,3.0,1.09607673018626,1.2164704943454612,-0.12039376415920122,steady_state,normal
920.94,ex_22,3.0,1.18054147243839,1.2164704943454612,-0.035929021907071146,steady_state,normal
921.96,ex_22,3.0,1.10441344077884,1.2164704943454612,-0.11205705356662121,steady_state,normal
923.04,ex_22,3.0,1.18860496918967,1.2164704943454612,-0.027865525155791104,steady_state,normal
924.04,ex_22,3.0,1.1097347638595199,1.2164704943454612,-0.10673573048594132,steady_state,normal
925.04,ex_22,3.0,1.1889380733368,1.2164704943454612,-0.027532421008661156,steady_state,normal
926.04,ex_22,3.0,1.11814400676614,1.2164704943454612,-0.09832648757932128,steady_state,normal
927.04,ex_22,3.0,1.18617412089416,1.2164704943454612,-0.030296373451301095,steady_state,normal
928.06,ex_22,3.0,1.10498130874485,1.2164704943454612,-0.11148918560061127,steady_state,normal
929.1,ex_22,3.0,1.1906565024909201,1.2164704943454612,-0.02581399185454103,steady_state,normal
930.12,ex_22,3.0,1.10306755837113,1.2164704943454612,-0.11340293597433115,steady_state,normal
931.16,ex_22,3.0,1.19290243551918,1.2164704943454612,-0.023568058826281213,steady_state,normal
932.22,ex_22,3.0,1.1227167846741999,1.2164704943454612,-0.09375370967126129,steady_state,normal
933.22,ex_22,3.0,1.1952063922642602,1.2164704943454612,-0.021264102081200997,steady_state,normal
934.26,ex_22,3.0,1.10106335271556,1.2164704943454612,-0.11540714162990118,steady_state,normal
935.26,ex_22,3.0,1.1950235430667,1.2164704943454612,-0.021446951278761173,steady_state,normal
936.28,ex_22,3.0,1.11258805407244,1.2164704943454612,-0.10388244027302118,steady_state,normal
937.28,ex_22,3.0,1.19389654794341,1.2164704943454612,-0.022573946402051126,steady_state,normal
938.28,ex_22,3.0,1.11216887804146,1.2164704943454612,-0.10430161630400114,steady_state,normal
939.28,ex_22,3.0,1.18739485000318,1.2164704943454612,-0.02907564434228127,steady_state,normal
940.28,ex_22,3.0,1.1127696885001601,1.2164704943454612,-0.10370080584530106,steady_state,normal
941.28,ex_22,3.0,1.1845969145276098,1.2164704943454612,-0.03187357981785133,steady_state,normal
942.28,ex_22,3.0,1.10476752587017,1.2164704943454612,-0.11170296847529126,steady_state,normal
943.3,ex_22,3.0,1.19307762450004,1.2164704943454612,-0.023392869845421105,steady_state,normal
944.3,ex_22,3.0,1.10560974233805,1.2164704943454612,-0.11086075200741119,steady_state,normal
945.34,ex_22,3.0,1.19167243850019,1.2164704943454612,-0.024798055845271172,steady_state,normal
946.38,ex_22,3.0,1.1003435733046698,1.2164704943454612,-0.11612692104079136,steady_state,normal
947.4,ex_22,3.0,1.1909761164158599,1.2164704943454612,-0.025494377929601297,steady_state,normal
948.42,ex_22,3.0,1.10136719687247,1.2164704943454612,-0.11510329747299108,steady_state,normal
949.44,ex_22,3.0,1.19717244131239,1.2164704943454612,-0.019298053033071083,steady_state,normal
950.44,ex_22,3.0,1.1038302850314998,1.2164704943454612,-0.11264020931396135,steady_state,normal
951.48,ex_22,3.0,1.19816549140073,1.2164704943454612,-0.01830500294473114,steady_state,normal
952.48,ex_22,3.0,1.12267303171295,1.2164704943454612,-0.0937974626325111,steady_state,normal
953.48,ex_22,3.0,1.18778139218164,1.2164704943454612,-0.028689102163821145,steady_state,normal
954.48,ex_22,3.0,1.1118436479476599,1.2164704943454612,-0.10462684639780129,steady_state,normal
955.48,ex_22,3.0,1.1923610105437699,1.2164704943454612,-0.02410948380169131,steady_state,normal
956.48,ex_22,3.0,1.1083719741775502,1.2164704943454612,-0.108098520167911,steady_state,normal
957.48,ex_22,3.0,1.19706801858895,1.2164704943454612,-0.019402475756511217,steady_state,normal
958.48,ex_22,3.0,1.10789582998812,1.2164704943454612,-0.10857466435734109,steady_state,normal
959.54,ex_22,3.0,1.1878368351842201,1.2164704943454612,-0.028633659161241054,steady_state,normal
960.58,ex_22,3.0,1.1138408837829,1.2164704943454612,-0.10262961056256126,steady_state,normal
961.62,ex_22,3.0,1.20174681657158,1.2164704943454612,-0.014723677773881283,steady_state,normal
962.64,ex_22,3.0,1.1098136317614502,1.2164704943454612,-0.10665686258401097,steady_state,normal
963.66,ex_22,3.0,1.19967297732964,1.2164704943454612,-0.016797517015821217,steady_state,normal
964.68,ex_22,3.0,1.10753823859933,1.2164704943454612,-0.10893225574613119,steady_state,normal
965.72,ex_22,3.0,1.18287616932486,1.2164704943454612,-0.03359432502060122,steady_state,normal
966.72,ex_22,3.0,1.1133970675124,1.2164704943454612,-0.10307342683306109,steady_state,normal
967.72,ex_22,3.0,1.19201035055485,1.2164704943454612,-0.024460143790611122,steady_state,normal
968.74,ex_22,3.0,1.12271960798287,1.2164704943454612,-0.0937508863625911,steady_state,normal
969.74,ex_22,3.0,1.20746095135102,1.2164704943454612,-0.009009542994441233,steady_state,normal
970.74,ex_22,3.0,1.11995942304399,1.2164704943454612,-0.09651107130147119,steady_state,normal
971.84,ex_22,3.0,1.1979416820384599,1.2164704943454612,-0.01852881230700132,steady_state,normal
972.9,ex_22,3.0,1.1106386599708702,1.2164704943454612,-0.10583183437459098,steady_state,normal
974.0,ex_22,3.0,1.1881011475566399,1.2164704943454612,-0.028369346788821304,steady_state,normal
975.04,ex_22,3.0,1.1132013244678,1.2164704943454612,-0.1032691698776611,steady_state,normal
976.04,ex_22,3.0,1.1992695630027799,1.2164704943454612,-0.017200931342681303,steady_state,normal
977.08,ex_22,3.0,1.10431051881512,1.2164704943454612,-0.11215997553034107,steady_state,normal
978.1,ex_22,3.0,1.1932006067941499,1.2164704943454612,-0.02326988755131132,steady_state,normal
979.14,ex_22,3.0,1.11778340663889,1.2164704943454612,-0.09868708770657109,steady_state,normal
980.14,ex_22,3.0,1.1841622774023002,1.2164704943454612,-0.032308216943160994,steady_state,normal
981.14,ex_22,3.0,1.10315508872908,1.2164704943454612,-0.1133154056163812,steady_state,normal
982.14,ex_22,3.0,1.1814462634557301,1.2164704943454612,-0.035024230889731056,steady_state,normal
983.14,ex_22,3.0,1.1006635374473699,1.2164704943454612,-0.11580695689809128,steady_state,normal
984.14,ex_22,3.0,1.18698314892757,1.2164704943454612,-0.02948734541789122,steady_state,normal
985.14,ex_22,3.0,1.10008892396025,1.2164704943454612,-0.11638157038521113,steady_state,normal
986.16,ex_22,3.0,1.1832033117385798,1.2164704943454612,-0.03326718260688133,steady_state,normal
987.18,ex_22,3.0,1.10103841392808,1.2164704943454612,-0.11543208041738118,steady_state,normal
988.24,ex_22,3.0,1.17915031340224,1.2164704943454612,-0.03732018094322109,steady_state,normal
989.26,ex_22,3.0,1.0941183294878298,1.2164704943454612,-0.12235216485763134,steady_state,normal
990.26,ex_22,3.0,1.18416440891433,1.2164704943454612,-0.032306085431131226,steady_state,normal
991.3,ex_22,3.0,1.09139112188394,1.2164704943454612,-0.12507937246152112,steady_state,normal
992.34,ex_22,3.0,1.17829351756243,1.2164704943454612,-0.038176976783031114,steady_state,normal
993.36,ex_22,3.0,1.09545965832611,1.2164704943454612,-0.12101083601935114,steady_state,normal
994.36,ex_22,3.0,1.1879545911375,1.2164704943454612,-0.028515903207961157,steady_state,normal
995.36,ex_22,3.0,1.10332651085464,1.2164704943454612,-0.11314398349082122,steady_state,normal
996.36,ex_22,3.0,1.18308511293018,1.2164704943454612,-0.033385381415281135,steady_state,normal
997.36,ex_22,3.0,1.09700965731522,1.2164704943454612,-0.11946083703024124,steady_state,normal
998.38,ex_22,3.0,1.18249092939661,1.2164704943454612,-0.03397956494885124,steady_state,normal
999.4,ex_22,3.0,1.10378934112199,1.2164704943454612,-0.11268115322347128,steady_state,normal
1000.42,ex_22,3.0,1.1918454199911301,1.2164704943454612,-0.024625074354331034,steady_state,normal
1001.44,ex_22,3.0,1.09971195084961,1.2164704943454612,-0.11675854349585113,steady_state,normal
1002.48,ex_22,3.0,1.19475983057945,1.2164704943454612,-0.021710663766011162,steady_state,normal
1003.54,ex_22,3.0,1.1073345359120201,1.2164704943454612,-0.10913595843344104,steady_state,normal
1004.6,ex_22,3.0,1.1828496572501102,1.2164704943454612,-0.03362083709535102,steady_state,normal
1005.6,ex_22,3.0,1.10501647244836,1.2164704943454612,-0.11145402189710119,steady_state,normal
1006.64,ex_22,3.0,1.18426832665256,1.2164704943454612,-0.032202167692901185,steady_state,normal
1007.64,ex_22,3.0,1.10540687356801,1.2164704943454612,-0.11106362077745113,steady_state,normal
1008.64,ex_22,3.0,1.18856104993161,1.2164704943454612,-0.027909444413851237,steady_state,normal
1009.64,ex_22,3.0,1.1114700586378499,1.2164704943454612,-0.1050004357076113,steady_state,normal
1010.64,ex_22,3.0,1.1849695027135798,1.2164704943454612,-0.03150099163188136,steady_state,normal
1011.64,ex_22,3.0,1.10836263577454,1.2164704943454612,-0.1081078585709212,steady_state,normal
1012.64,ex_22,3.0,1.18941141007589,1.2164704943454612,-0.027059084269571265,steady_state,normal
1013.68,ex_22,3.0,1.11656292940276,1.2164704943454612,-0.09990756494270125,steady_state,normal
1014.74,ex_22,3.0,1.19221858920796,1.2164704943454612,-0.024251905137501195,steady_state,normal
1015.74,ex_22,3.0,1.1024406147663002,1.2164704943454612,-0.114029879579161,steady_state,normal
1016.76,ex_22,3.0,1.19446222177723,1.2164704943454612,-0.022008272568231124,steady_state,normal
1017.8,ex_22,3.0,1.1047535843057599,1.2164704943454612,-0.1117169100397013,steady_state,normal
1018.84,ex_22,3.0,1.19697511690845,1.2164704943454612,-0.01949537743701124,steady_state,normal
1019.9,ex_22,3.0,1.1090340509069698,1.2164704943454612,-0.10743644343849135,steady_state,normal
1020.92,ex_22,3.0,1.18604763345598,1.2164704943454612,-0.030422860889481207,steady_state,normal
1021.92,ex_22,3.0,1.1128826748627,1.2164704943454612,-0.10358781948276108,steady_state,normal
1022.92,ex_22,3.0,1.18288712652564,1.2164704943454612,-0.033583367819821186,steady_state,normal
1023.92,ex_22,3.0,1.10810443224234,1.2164704943454612,-0.10836606210312127,steady_state,normal
1024.92,ex_22,3.0,1.1808469786956701,1.2164704943454612,-0.03562351564979105,steady_state,normal
1025.92,ex_22,3.0,1.10322230907055,1.2164704943454612,-0.1132481852749112,steady_state,normal
1026.92,ex_22,3.0,1.1933795671938998,1.2164704943454612,-0.023090927151561358,steady_state,normal
1027.96,ex_22,3.0,1.1026201349139202,1.2164704943454612,-0.11385035943154098,steady_state,normal
1028.98,ex_22,3.0,1.18293865982135,1.2164704943454612,-0.033531834524111126,steady_state,normal
1030.02,ex_22,3.0,1.0945850383312599,1.2164704943454612,-0.12188545601420131,steady_state,normal
1031.06,ex_22,3.0,1.1883419598396698,1.2164704943454612,-0.028128534505791336,steady_state,normal
1032.06,ex_22,3.0,1.10734411798571,1.2164704943454612,-0.1091263763597512,steady_state,normal
1033.1,ex_22,3.0,1.1837355968207801,1.2164704943454612,-0.03273489752468106,steady_state,normal
1034.2,ex_22,3.0,1.10508732177081,1.2164704943454612,-0.11138317257465125,steady_state,normal
1035.24,ex_22,3.0,1.17704757895889,1.2164704943454612,-0.03942291538657128,steady_state,normal
1036.24,ex_22,3.0,1.10896266789005,1.2164704943454612,-0.10750782645541124,steady_state,normal
1037.24,ex_22,3.0,1.19290879787156,1.2164704943454612,-0.02356169647390116,steady_state,normal
1038.24,ex_22,3.0,1.1202425515934,1.2164704943454612,-0.09622794275206115,steady_state,normal
1039.24,ex_22,3.0,1.19037773075935,1.2164704943454612,-0.026092763586111234,steady_state,normal
1040.24,ex_22,3.0,1.10710219741052,1.2164704943454612,-0.10936829693494121,steady_state,normal
1041.24,ex_22,3.0,1.18898276212544,1.2164704943454612,-0.0274877322200211,steady_state,normal
1042.28,ex_22,3.0,1.10527773942107,1.2164704943454612,-0.11119275492439118,steady_state,normal
1043.3,ex_22,3.0,1.1956031750518,1.2164704943454612,-0.020867319293661257,steady_state,normal
1044.34,ex_22,3.0,1.1110504933272,1.2164704943454612,-0.1054200010182611,steady_state,normal
1045.34,ex_22,3.0,1.20086852735687,1.2164704943454612,-0.015601966988591176,steady_state,normal
1046.36,ex_22,3.0,1.10986369648562,1.2164704943454612,-0.10660679785984106,steady_state,normal
1047.4,ex_22,3.0,1.20223762323427,1.2164704943454612,-0.014232871111191203,steady_state,normal
1048.4,ex_22,3.0,1.11999070582935,1.2164704943454612,-0.09647978851611128,steady_state,normal
1049.44,ex_22,3.0,1.20340996111696,1.2164704943454612,-0.013060533228501203,steady_state,normal
1050.44,ex_22,3.0,1.11268336499031,1.2164704943454612,-0.10378712935515111,steady_state,normal
1051.44,ex_22,3.0,1.1968299498412,1.2164704943454612,-0.019640544504261115,steady_state,normal
1052.44,ex_22,3.0,1.12372950612046,1.2164704943454612,-0.09274098822500121,steady_state,normal
1053.46,ex_22,3.0,1.20316433950559,1.2164704943454612,-0.013306154839871187,steady_state,normal
1054.46,ex_22,3.0,1.11420920027456,1.2164704943454612,-0.10226129407090112,steady_state,normal
1055.46,ex_22,3.0,1.2081119394059898,1.2164704943454612,-0.008358554939471352,steady_state,normal
1056.48,ex_22,3.0,1.13053344307993,1.2164704943454612,-0.08593705126553108,steady_state,normal
1057.5,ex_22,3.0,1.2098175285456,1.2164704943454612,-0.006652965799861077,steady_state,normal
1058.54,ex_22,3.0,1.1151677973532201,1.2164704943454612,-0.10130269699224104,steady_state,normal
1059.56,ex_22,3.0,1.2116780180825002,1.2164704943454612,-0.004792476262960976,steady_state,normal
1060.6,ex_22,3.0,1.11565485919077,1.2164704943454612,-0.10081563515469116,steady_state,normal
1061.64,ex_22,3.0,1.21248908255805,1.2164704943454612,-0.003981411787411071,steady_state,normal
1062.68,ex_22,3.0,1.11590036509378,1.2164704943454612,-0.10057012925168118,steady_state,normal
1063.7,ex_22,3.0,1.20096030881677,1.2164704943454612,-0.015510185528691212,steady_state,normal
1064.7,ex_22,3.0,1.1164228733216401,1.2164704943454612,-0.10004762102382103,steady_state,normal
1065.7,ex_22,3.0,1.19998833917402,1.2164704943454612,-0.016482155171441137,steady_state,normal
1066.7,ex_22,3.0,1.12448229865197,1.2164704943454612,-0.09198819569349115,steady_state,normal
1067.7,ex_22,3.0,1.20775717444115,1.2164704943454612,-0.008713319904311234,steady_state,normal
1068.7,ex_22,3.0,1.11290178183341,1.2164704943454612,-0.10356871251205124,steady_state,normal
1069.76,ex_22,3.0,1.2052592427289202,1.2164704943454612,-0.011211251616541018,steady_state,normal
1070.84,ex_22,3.0,1.11056021236439,1.2164704943454612,-0.10591028198107111,steady_state,normal
1071.9,ex_22,3.0,1.19808780785713,1.2164704943454612,-0.01838268648833119,steady_state,normal
1072.92,ex_22,3.0,1.10983204486923,1.2164704943454612,-0.10663844947623113,steady_state,normal
1073.92,ex_22,3.0,1.19594341801272,1.2164704943454612,-0.0205270763327412,steady_state,normal
1074.92,ex_22,3.0,1.1020033021353,1.2164704943454612,-0.11446719221016122,steady_state,normal
1075.96,ex_22,3.0,1.19811296437044,1.2164704943454612,-0.01835752997502116,steady_state,normal
1076.98,ex_22,3.0,1.11370230710086,1.2164704943454612,-0.10276818724460113,steady_state,normal
1077.98,ex_22,3.0,1.19137961123182,1.2164704943454612,-0.02509088311364116,steady_state,normal
1078.98,ex_22,3.0,1.11414240064845,1.2164704943454612,-0.10232809369701124,steady_state,normal
1079.98,ex_22,3.0,1.1970123648161801,1.2164704943454612,-0.019458129529281054,steady_state,normal
1080.98,ex_22,3.0,1.1123616327313501,1.2164704943454612,-0.10410886161411104,steady_state,normal
1081.98,ex_22,3.0,1.19568824185717,1.2164704943454612,-0.020782252488291242,steady_state,normal
1082.98,ex_22,3.0,1.10649176077777,1.2164704943454612,-0.10997873356769117,steady_state,normal
1083.98,ex_22,3.0,1.19787549008469,1.2164704943454612,-0.01859500426077121,steady_state,normal
1084.98,ex_22,3.0,1.10003587019372,1.2164704943454612,-0.1164346241517411,steady_state,normal
1086.04,ex_22,3.0,1.18930179925267,1.2164704943454612,-0.027168695092791184,steady_state,normal
1087.06,ex_22,3.0,1.0982745332913901,1.2164704943454612,-0.11819596105407104,steady_state,normal
1088.1,ex_22,3.0,1.19280390296768,1.2164704943454612,-0.023666591377781154,steady_state,normal
1089.18,ex_22,3.0,1.10025533808976,1.2164704943454612,-0.11621515625570122,steady_state,normal
1090.2,ex_22,3.0,1.19638301263834,1.2164704943454612,-0.02008748170712127,steady_state,normal
1091.22,ex_22,3.0,1.11312961791257,1.2164704943454612,-0.10334087643289114,steady_state,normal
1092.26,ex_22,3.0,1.19516121058328,1.2164704943454612,-0.021309283762181108,steady_state,normal
1093.28,ex_22,3.0,1.10776221318195,1.2164704943454612,-0.10870828116351117,steady_state,normal
1094.28,ex_22,3.0,1.1885877200431,1.2164704943454612,-0.02788277430236108,steady_state,normal
1095.28,ex_22,3.0,1.10912387510219,1.2164704943454612,-0.10734661924327127,steady_state,normal
1096.28,ex_22,3.0,1.1916890209395798,1.2164704943454612,-0.024781473405881327,steady_state,normal
1097.28,ex_22,3.0,1.10900749058611,1.2164704943454612,-0.10746300375935114,steady_state,normal
1098.3,ex_22,3.0,1.1827499978415401,1.2164704943454612,-0.03372049650392106,steady_state,normal
1099.32,ex_22,3.0,1.10310357100764,1.2164704943454612,-0.11336692333782117,steady_state,normal
1100.36,ex_22,3.0,1.19208138097765,1.2164704943454612,-0.024389113367811133,steady_state,normal
1101.36,ex_22,3.0,1.10315500943787,1.2164704943454612,-0.11331548490759125,steady_state,normal
1102.42,ex_22,3.0,1.19673559711082,1.2164704943454612,-0.01973489723464117,steady_state,normal
1103.48,ex_22,3.0,1.10820573206311,1.2164704943454612,-0.10826476228235116,steady_state,normal
1104.48,ex_22,3.0,1.19824228041689,1.2164704943454612,-0.018228213928571213,steady_state,normal
1105.48,ex_22,3.0,1.1157651336635699,1.2164704943454612,-0.10070536068189129,steady_state,normal
1106.48,ex_22,3.0,1.2010561682024399,1.2164704943454612,-0.015414326143021295,steady_state,normal
1107.5,ex_22,3.0,1.11993718805147,1.2164704943454612,-0.09653330629399126,steady_state,normal
1108.5,ex_22,3.0,1.19899538392938,1.2164704943454612,-0.017475110416081074,steady_state,normal
1109.5,ex_22,3.0,1.1066139614533799,1.2164704943454612,-0.1098565328920813,steady_state,normal
1110.5,ex_22,3.0,1.1974825270415599,1.2164704943454612,-0.018987967303901288,steady_state,normal
1111.5,ex_22,3.0,1.11535870152956,1.2164704943454612,-0.1011117928159011,steady_state,normal
1112.52,ex_22,3.0,1.2018926295339099,1.2164704943454612,-0.014577864811551322,steady_state,normal
1113.62,ex_22,3.0,1.09839776350376,1.2164704943454612,-0.11807273084170111,steady_state,normal
1114.64,ex_22,3.0,1.18658098924621,1.2164704943454612,-0.029889505099251146,steady_state,normal
1115.68,ex_22,3.0,1.09155545987928,1.2164704943454612,-0.12491503446618113,steady_state,normal
1116.74,ex_22,3.0,1.1889365212262302,1.2164704943454612,-0.027533973119231003,steady_state,normal
1117.8,ex_22,3.0,1.09386414016268,1.2164704943454612,-0.1226063541827811,steady_state,normal
1118.86,ex_22,3.0,1.1957595166987,1.2164704943454612,-0.02071097764676111,steady_state,normal
1119.9,ex_22,3.0,1.11840511360468,1.2164704943454612,-0.0980653807407812,steady_state,normal
1120.92,ex_22,3.0,1.19884384791963,1.2164704943454612,-0.017626646425831227,steady_state,normal
1121.92,ex_22,3.0,1.1141424222301,1.2164704943454612,-0.10232807211536121,steady_state,normal
1122.92,ex_22,3.0,1.18997568307264,1.2164704943454612,-0.02649481127282116,steady_state,normal
1123.92,ex_22,3.0,1.11572685196154,1.2164704943454612,-0.1007436423839212,steady_state,normal
1124.92,ex_22,3.0,1.2062756583571699,1.2164704943454612,-0.010194835988291295,steady_state,normal
1125.92,ex_22,3.0,1.12982717671203,1.2164704943454612,-0.08664331763343114,steady_state,normal
1126.94,ex_22,3.0,1.2044602258922301,1.2164704943454612,-0.012010268453231054,steady_state,normal
1127.98,ex_22,3.0,1.1104757488647599,1.2164704943454612,-0.10599474548070131,steady_state,normal
1129.02,ex_22,3.0,1.19967745603234,1.2164704943454612,-0.016793038313121178,steady_state,normal
1130.06,ex_22,3.0,1.1233440168391602,1.2164704943454612,-0.09312647750630099,steady_state,normal
1131.12,ex_22,3.0,1.21065174710383,1.2164704943454612,-0.005818747241631117,steady_state,normal
1132.16,ex_22,3.0,1.11309916313389,1.2164704943454612,-0.10337133121157116,steady_state,normal
1133.22,ex_22,3.0,1.2038215454603,1.2164704943454612,-0.012648948885161104,steady_state,normal
1134.28,ex_22,3.0,1.12438045411414,1.2164704943454612,-0.09209004023132117,steady_state,normal
1135.32,ex_22,3.0,1.21023522904515,1.2164704943454612,-0.006235265300311266,steady_state,normal
1136.32,ex_22,3.0,1.11906525553202,1.2164704943454612,-0.09740523881344121,steady_state,normal
1137.32,ex_22,3.0,1.20750980087283,1.2164704943454612,-0.008960693472631176,steady_state,normal
1138.32,ex_22,3.0,1.1324098082293699,1.2164704943454612,-0.0840606861160913,steady_state,normal
1139.32,ex_22,3.0,1.2073837103825198,1.2164704943454612,-0.00908678396294138,steady_state,normal
1140.32,ex_22,3.0,1.13035157198399,1.2164704943454612,-0.08611892236147112,steady_state,normal
1141.32,ex_22,3.0,1.20472423093447,1.2164704943454612,-0.011746263410991276,steady_state,normal
1142.36,ex_22,3.0,1.1172231748054702,1.2164704943454612,-0.099247319539991,steady_state,normal
1143.42,ex_22,3.0,1.20642189229175,1.2164704943454612,-0.010048602053711164,steady_state,normal
1144.5,ex_22,3.0,1.13215751902654,1.2164704943454612,-0.08431297531892112,steady_state,normal
1145.58,ex_22,3.0,1.20790297685577,1.2164704943454612,-0.00856751748969109,steady_state,normal
1146.6,ex_22,3.0,1.1178698557279199,1.2164704943454612,-0.09860063861754131,steady_state,normal
1147.64,ex_22,3.0,1.20910530910458,1.2164704943454612,-0.007365185240881145,steady_state,normal
1148.64,ex_22,3.0,1.11556793424709,1.2164704943454612,-0.10090256009837106,steady_state,normal
1149.64,ex_22,3.0,1.2078455441909801,1.2164704943454612,-0.00862495015448106,steady_state,normal
1150.66,ex_22,3.0,1.11430163487138,1.2164704943454612,-0.10216885947408127,steady_state,normal
1151.66,ex_22,3.0,1.19369477140651,1.2164704943454612,-0.022775722938951137,steady_state,normal
1152.66,ex_22,3.0,1.1145468451665,1.2164704943454612,-0.10192364917896124,steady_state,normal
1153.66,ex_22,3.0,1.1973806486829501,1.2164704943454612,-0.01908984566251104,steady_state,normal
1154.66,ex_22,3.0,1.11573954547637,1.2164704943454612,-0.10073094886909106,steady_state,normal
1155.68,ex_22,3.0,1.1826103596001898,1.2164704943454612,-0.033860134745271386,steady_state,normal
1156.72,ex_22,3.0,1.10692475497798,1.2164704943454612,-0.10954573936748124,steady_state,normal
1157.76,ex_22,3.0,1.18958653942329,1.2164704943454612,-0.026883954922171105,steady_state,normal
1158.78,ex_22,3.0,1.1045881450542099,1.2164704943454612,-0.11188234929125129,steady_state,normal
1159.84,ex_22,3.0,1.186329103583,1.2164704943454612,-0.03014139076246125,steady_state,normal
1160.86,ex_22,3.0,1.1021968967365001,1.2164704943454612,-0.11427359760896105,steady_state,normal
1161.86,ex_22,3.0,1.1864839343986,1.2164704943454612,-0.02998655994686117,steady_state,normal
1162.94,ex_22,3.0,1.10260408335712,1.2164704943454612,-0.11386641098834116,steady_state,normal
1163.98,ex_22,3.0,1.18059899461086,1.2164704943454612,-0.03587149973460124,steady_state,normal
1165.0,ex_22,3.0,1.0969585077197,1.2164704943454612,-0.11951198662576124,steady_state,normal
1166.0,ex_22,3.0,1.17899021141332,1.2164704943454612,-0.03748028293214123,steady_state,normal
1167.0,ex_22,3.0,1.10365689942839,1.2164704943454612,-0.11281359491707121,steady_state,normal
1168.0,ex_22,3.0,1.1797312717729802,1.2164704943454612,-0.03673922257248097,steady_state,normal
1169.0,ex_22,3.0,1.09557903866124,1.2164704943454612,-0.1208914556842211,steady_state,normal
